tab 	specimens
analysts	citations	dir_comp	dir_dang	dir_dec	dir_inc	dir_mad_free	dir_n_comps	dir_n_measurements	dir_tilt_correction	experiments	geologic_classes	geologic_types	instrument_codes	int_corr	lithologies	meas_step_max	meas_step_min	meas_step_unit	method_codes	result_quality	sample	software_packages	specimen
	This study	mc	1.7	281.1	43.4	2.4	1	17	0	BD5-4a_LP-DIR-AF	Intrusive:Igneous	Diabase	hargrave 2019-09-15 19:05:21	u	Diabase	0.1	0.02	T	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g	BD5-4	pmagpy-4.2.24-1: demag_gui	BD5-4a
	This study	mc	1.7	273.3	54.4	2.4	1	17	100	BD5-4a_LP-DIR-AF	Intrusive:Igneous	Diabase	hargrave 2019-09-15 19:05:21	u	Diabase	0.1	0.02	T	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g	BD5-4	pmagpy-4.2.24-1: demag_gui	BD5-4a
	This study	mc	2.4	275.2	47.3	3.1	1	15	0	BD5-5a_LP-DIR-AF	Intrusive:Igneous	Diabase	hargrave 2019-09-15 19:55:49	u	Diabase	0.1	0.03	T	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g	BD5-5	pmagpy-4.2.24-1: demag_gui	BD5-5a
	This study	mc	2.4	264.6	57.5	3.1	1	15	100	BD5-5a_LP-DIR-AF	Intrusive:Igneous	Diabase	hargrave 2019-09-15 19:55:49	u	Diabase	0.1	0.03	T	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g	BD5-5	pmagpy-4.2.24-1: demag_gui	BD5-5a
Yiming Zhang	This study										Igneous:Intrusive	Diabase			Diabase				LP-NOMAG	g	BD5-5		BD5-5a
Yiming Zhang	This study										Intrusive:Igneous	Diabase			Diabase				LP-NOMAG	g	BD5-5		BD5-5a
	This study	mc	2.4	190.2	47.8	3.1	1	15	-1	BD5-5a_LP-DIR-AF	Intrusive:Igneous	Diabase	hargrave 2019-09-15 19:55:49	u	Diabase	0.1	0.03	T	LP-DIR-AF:DE-BFL:DA-DIR	g	BD5-5	pmagpy-4.2.24-1: demag_gui	BD5-5a
	This study	mc	0.2	210.1	75.8	2.8	1	15	-1	BD5-6a_LP-DIR-AF	Intrusive:Igneous	Diabase	hargrave 2019-09-15 20:46:35	u	Diabase	0.1	0.03	T	LP-DIR-AF:DE-BFL:DA-DIR	g	BD5-6	pmagpy-4.2.24-1: demag_gui	BD5-6a
	This study	mc	0.2	272.8	53.9	2.8	1	15	100	BD5-6a_LP-DIR-AF	Intrusive:Igneous	Diabase	hargrave 2019-09-15 20:46:35	u	Diabase	0.1	0.03	T	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g	BD5-6	pmagpy-4.2.24-1: demag_gui	BD5-6a
Yiming Zhang	This study										Intrusive:Igneous	Diabase			Diabase				LP-NOMAG	g	BD5-6		BD5-6a
	This study	mc	0.2	280.6	42.9	2.8	1	15	0	BD5-6a_LP-DIR-AF	Intrusive:Igneous	Diabase	hargrave 2019-09-15 20:46:35	u	Diabase	0.1	0.03	T	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g	BD5-6	pmagpy-4.2.24-1: demag_gui	BD5-6a
Yiming Zhang	This study										Igneous:Intrusive	Diabase			Diabase				LP-NOMAG	g	BD5-6		BD5-6a
	This study	mc	1.7	212.4	69.6	4	1	15	-1	BD5-7a_LP-DIR-AF	Intrusive:Igneous	Diabase	hargrave 2019-09-15 21:38:17	u	Diabase	0.1	0.03	T	LP-DIR-AF:DE-BFL:DA-DIR	g	BD5-7	pmagpy-4.2.24-1: demag_gui	BD5-7a
Yiming Zhang	This study										Intrusive:Igneous	Diabase			Diabase				LP-NOMAG	g	BD5-7		BD5-7a
Yiming Zhang	This study										Igneous:Intrusive	Diabase			Diabase				LP-NOMAG	g	BD5-7		BD5-7a
	This study	mc	1.7	277	46.4	4	1	15	0	BD5-7a_LP-DIR-AF	Intrusive:Igneous	Diabase	hargrave 2019-09-15 21:38:17	u	Diabase	0.1	0.03	T	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g	BD5-7	pmagpy-4.2.24-1: demag_gui	BD5-7a
	This study	mc	1.7	267.2	56.8	4	1	15	100	BD5-7a_LP-DIR-AF	Intrusive:Igneous	Diabase	hargrave 2019-09-15 21:38:17	u	Diabase	0.1	0.03	T	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g	BD5-7	pmagpy-4.2.24-1: demag_gui	BD5-7a
Yiming Zhang	This study										Intrusive:Igneous	Diabase			Diabase				LP-NOMAG	g	BD5-8		BD5-8a
	This study	mc	0.3	280.3	60	2.5	1	15	100	BD5-8a_LP-DIR-AF	Intrusive:Igneous	Diabase	hargrave 2019-09-15 22:29:49	u	Diabase	0.1	0.03	T	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g	BD5-8	pmagpy-4.2.24-1: demag_gui	BD5-8a
	This study	mc	0.3	287.8	48.3	2.5	1	15	0	BD5-8a_LP-DIR-AF	Intrusive:Igneous	Diabase	hargrave 2019-09-15 22:29:49	u	Diabase	0.1	0.03	T	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g	BD5-8	pmagpy-4.2.24-1: demag_gui	BD5-8a
	This study	mc	0.3	163.9	53.8	2.5	1	15	-1	BD5-8a_LP-DIR-AF	Intrusive:Igneous	Diabase	hargrave 2019-09-15 22:29:49	u	Diabase	0.1	0.03	T	LP-DIR-AF:DE-BFL:DA-DIR	g	BD5-8	pmagpy-4.2.24-1: demag_gui	BD5-8a
Yiming Zhang	This study										Igneous:Intrusive	Diabase			Diabase				LP-NOMAG	g	BD5-8		BD5-8a
	This study	mc	4.6	206	53.3	2	1	19	-1	BD6-1a_LP-DIR-AF	Intrusive:Igneous	Diabase	hargrave 2019-09-15 23:22:13	u	Diabase	0.1	0.016	T	LP-DIR-AF:DE-BFL:DA-DIR	g	BD6-1	pmagpy-4.2.24-1: demag_gui	BD6-1a
Yiming Zhang	This study										Intrusive:Igneous	Diabase			Diabase				LP-NOMAG	g	BD6-1		BD6-1a
Yiming Zhang	This study										Igneous:Intrusive	Diabase			Diabase				LP-NOMAG	g	BD6-1		BD6-1a
	This study	mc	4.6	293	40.1	2	1	19	0	BD6-1a_LP-DIR-AF	Intrusive:Igneous	Diabase	hargrave 2019-09-15 23:22:13	u	Diabase	0.1	0.016	T	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g	BD6-1	pmagpy-4.2.24-1: demag_gui	BD6-1a
	This study	mc	4.6	288.9	52.4	2	1	19	100	BD6-1a_LP-DIR-AF	Intrusive:Igneous	Diabase	hargrave 2019-09-15 23:22:13	u	Diabase	0.1	0.016	T	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g	BD6-1	pmagpy-4.2.24-1: demag_gui	BD6-1a
	This study	mc	4.6	218.9	53.5	2.2	1	19	-1	BD6-2a_LP-DIR-AF	Intrusive:Igneous	Diabase	hargrave 2019-09-16 00:15:58	u	Diabase	0.1	0.016	T	LP-DIR-AF:DE-BFL:DA-DIR	g	BD6-2	pmagpy-4.2.24-1: demag_gui	BD6-2a
Yiming Zhang	This study										Intrusive:Igneous	Diabase			Diabase				LP-NOMAG	g	BD6-2		BD6-2a
Yiming Zhang	This study										Igneous:Intrusive	Diabase			Diabase				LP-NOMAG	g	BD6-2		BD6-2a
	This study	mc	4.6	291.5	30.3	2.2	1	19	0	BD6-2a_LP-DIR-AF	Intrusive:Igneous	Diabase	hargrave 2019-09-16 00:15:58	u	Diabase	0.1	0.016	T	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g	BD6-2	pmagpy-4.2.24-1: demag_gui	BD6-2a
	This study	mc	4.6	288.4	42.5	2.2	1	19	100	BD6-2a_LP-DIR-AF	Intrusive:Igneous	Diabase	hargrave 2019-09-16 00:15:58	u	Diabase	0.1	0.016	T	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g	BD6-2	pmagpy-4.2.24-1: demag_gui	BD6-2a
Yiming Zhang	This study										Igneous:Intrusive	Diabase			Diabase				LP-NOMAG	g	BD6-3		BD6-3a
	This study	mc	1.9	198.4	58.8	4.8	1	15	-1	BD6-3a_LP-DIR-AF	Intrusive:Igneous	Diabase	hargrave 2019-09-16 01:07:06	u	Diabase	0.1	0.03	T	LP-DIR-AF:DE-BFL:DA-DIR	g	BD6-3	pmagpy-4.2.24-1: demag_gui	BD6-3a
	This study	mc	1.9	301.4	28.5	4.8	1	15	0	BD6-3a_LP-DIR-AF	Intrusive:Igneous	Diabase	hargrave 2019-09-16 01:07:06	u	Diabase	0.1	0.03	T	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g	BD6-3	pmagpy-4.2.24-1: demag_gui	BD6-3a
	This study	mc	1.9	300.1	41.3	4.8	1	15	100	BD6-3a_LP-DIR-AF	Intrusive:Igneous	Diabase	hargrave 2019-09-16 01:07:06	u	Diabase	0.1	0.03	T	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g	BD6-3	pmagpy-4.2.24-1: demag_gui	BD6-3a
Yiming Zhang	This study										Intrusive:Igneous	Diabase			Diabase				LP-NOMAG	g	BD6-3		BD6-3a
Yiming Zhang	This study										Intrusive:Igneous	Diabase			Diabase				LP-NOMAG	g	BD6-4		BD6-4a
Yiming Zhang	This study										Igneous:Intrusive	Diabase			Diabase				LP-NOMAG	g	BD6-4		BD6-4a
	This study	mc	1.6	214.2	56.7	2.5	1	15	-1	BD6-4a_LP-DIR-AF	Intrusive:Igneous	Diabase	hargrave 2019-09-16 01:59:16	u	Diabase	0.1	0.03	T	LP-DIR-AF:DE-BFL:DA-DIR	g	BD6-4	pmagpy-4.2.24-1: demag_gui	BD6-4a
	This study	mc	1.6	294.3	29.8	2.5	1	15	0	BD6-4a_LP-DIR-AF	Intrusive:Igneous	Diabase	hargrave 2019-09-16 01:59:16	u	Diabase	0.1	0.03	T	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g	BD6-4	pmagpy-4.2.24-1: demag_gui	BD6-4a
	This study	mc	1.6	291.7	42.3	2.5	1	15	100	BD6-4a_LP-DIR-AF	Intrusive:Igneous	Diabase	hargrave 2019-09-16 01:59:16	u	Diabase	0.1	0.03	T	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g	BD6-4	pmagpy-4.2.24-1: demag_gui	BD6-4a
	This study	mc	1.1	248.2	66.6	1.5	1	16	-1	BD6-5a_LP-DIR-AF	Intrusive:Igneous	Diabase	hargrave 2019-09-16 02:51:22	u	Diabase	0.1	0.025	T	LP-DIR-AF:DE-BFL:DA-DIR	g	BD6-5	pmagpy-4.2.24-1: demag_gui	BD6-5a
Yiming Zhang	This study										Intrusive:Igneous	Diabase			Diabase				LP-NOMAG	g	BD6-5		BD6-5a
Yiming Zhang	This study										Igneous:Intrusive	Diabase			Diabase				LP-NOMAG	g	BD6-5		BD6-5a
	This study	mc	1.1	297.7	41.4	1.5	1	16	100	BD6-5a_LP-DIR-AF	Intrusive:Igneous	Diabase	hargrave 2019-09-16 02:51:22	u	Diabase	0.1	0.025	T	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g	BD6-5	pmagpy-4.2.24-1: demag_gui	BD6-5a
	This study	mc	1.1	299.3	28.7	1.5	1	16	0	BD6-5a_LP-DIR-AF	Intrusive:Igneous	Diabase	hargrave 2019-09-16 02:51:22	u	Diabase	0.1	0.025	T	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g	BD6-5	pmagpy-4.2.24-1: demag_gui	BD6-5a
	This study	mc	2.1	274.1	78.6	1.5	1	17	-1	BD6-6a_LP-DIR-AF	Intrusive:Igneous	Diabase	hargrave 2019-09-16 03:43:21	u	Diabase	0.1	0.02	T	LP-DIR-AF:DE-BFL:DA-DIR	g	BD6-6	pmagpy-4.2.24-1: demag_gui	BD6-6a
	This study	mc	2.1	303.3	26.6	1.5	1	17	0	BD6-6a_LP-DIR-AF	Intrusive:Igneous	Diabase	hargrave 2019-09-16 03:43:21	u	Diabase	0.1	0.02	T	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g	BD6-6	pmagpy-4.2.24-1: demag_gui	BD6-6a
Yiming Zhang	This study										Intrusive:Igneous	Diabase			Diabase				LP-NOMAG	g	BD6-6		BD6-6a
Yiming Zhang	This study										Igneous:Intrusive	Diabase			Diabase				LP-NOMAG	g	BD6-6		BD6-6a
	This study	mc	2.1	302.5	39.4	1.5	1	17	100	BD6-6a_LP-DIR-AF	Intrusive:Igneous	Diabase	hargrave 2019-09-16 03:43:21	u	Diabase	0.1	0.02	T	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g	BD6-6	pmagpy-4.2.24-1: demag_gui	BD6-6a
Yiming Zhang	This study										Intrusive:Igneous	Diabase			Diabase				LP-NOMAG	g	BD6-7		BD6-7a
	This study	mc	1.5	296.1	50.2	3.4	1	15	100	BD6-7a_LP-DIR-AF	Intrusive:Igneous	Diabase	hargrave 2019-09-16 04:36:08	u	Diabase	0.1	0.03	T	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g	BD6-7	pmagpy-4.2.24-1: demag_gui	BD6-7a
	This study	mc	1.5	95.9	63.2	3.4	1	15	-1	BD6-7a_LP-DIR-AF	Intrusive:Igneous	Diabase	hargrave 2019-09-16 04:36:08	u	Diabase	0.1	0.03	T	LP-DIR-AF:DE-BFL:DA-DIR	g	BD6-7	pmagpy-4.2.24-1: demag_gui	BD6-7a
Yiming Zhang	This study										Igneous:Intrusive	Diabase			Diabase				LP-NOMAG	g	BD6-7		BD6-7a
	This study	mc	1.5	298.6	37.5	3.4	1	15	0	BD6-7a_LP-DIR-AF	Intrusive:Igneous	Diabase	hargrave 2019-09-16 04:36:08	u	Diabase	0.1	0.03	T	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g	BD6-7	pmagpy-4.2.24-1: demag_gui	BD6-7a
Yiming Zhang	This study										Intrusive:Igneous	Diabase			Diabase				LP-NOMAG	g	BD6-8		BD6-8a
Yiming Zhang	This study										Igneous:Intrusive	Diabase			Diabase				LP-NOMAG	g	BD6-8		BD6-8a
	This study	mc	1.8	300	28.1	4.8	1	15	0	BD6-8a_LP-DIR-AF	Intrusive:Igneous	Diabase	hargrave 2019-09-16 05:26:56	u	Diabase	0.1	0.03	T	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g	BD6-8	pmagpy-4.2.24-1: demag_gui	BD6-8a
	This study	mc	1.8	81.3	51	4.8	1	15	-1	BD6-8a_LP-DIR-AF	Intrusive:Igneous	Diabase	hargrave 2019-09-16 05:26:56	u	Diabase	0.1	0.03	T	LP-DIR-AF:DE-BFL:DA-DIR	g	BD6-8	pmagpy-4.2.24-1: demag_gui	BD6-8a
	This study	mc	1.8	298.6	40.8	4.8	1	15	100	BD6-8a_LP-DIR-AF	Intrusive:Igneous	Diabase	hargrave 2019-09-16 05:26:56	u	Diabase	0.1	0.03	T	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g	BD6-8	pmagpy-4.2.24-1: demag_gui	BD6-8a
	This study	mc	1.2	328.6	59.6	3.2	1	16	100	BD6-9a_LP-DIR-AF	Intrusive:Igneous	Diabase	hargrave 2019-09-16 06:19:33	u	Diabase	0.1	0.025	T	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g	BD6-9	pmagpy-4.2.24-1: demag_gui	BD6-9a
	This study	mc	1.2	323.4	47.2	3.2	1	16	0	BD6-9a_LP-DIR-AF	Intrusive:Igneous	Diabase	hargrave 2019-09-16 06:19:33	u	Diabase	0.1	0.025	T	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g	BD6-9	pmagpy-4.2.24-1: demag_gui	BD6-9a
	This study	mc	1.2	116.7	45.1	3.2	1	16	-1	BD6-9a_LP-DIR-AF	Intrusive:Igneous	Diabase	hargrave 2019-09-16 06:19:33	u	Diabase	0.1	0.025	T	LP-DIR-AF:DE-BFL:DA-DIR	g	BD6-9	pmagpy-4.2.24-1: demag_gui	BD6-9a
Yiming Zhang	This study										Intrusive:Igneous	Diabase			Diabase				LP-NOMAG	g	BD6-9		BD6-9a
Yiming Zhang	This study										Igneous:Intrusive	Diabase			Diabase				LP-NOMAG	g	BD6-9		BD6-9a
Yiming Zhang	This study										Intrusive:Igneous	Diabase			Diabase				LP-NOMAG	g	BD7-1		BD7-1a
Yiming Zhang	This study										Igneous:Intrusive	Diabase			Diabase				LP-NOMAG	g	BD7-1		BD7-1a
	This study	mc	1.3	277.6	66.7	0.2	1	22	100	BD7-1a_LP-DIR-AF	Intrusive:Igneous	Diabase	hargrave 2019-09-16 07:13:10	u	Diabase	0.1	0.01	T	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g	BD7-1	pmagpy-4.2.24-1: demag_gui	BD7-1a
	This study	mc	1.3	287.8	55	0.2	1	22	0	BD7-1a_LP-DIR-AF	Intrusive:Igneous	Diabase	hargrave 2019-09-16 07:13:10	u	Diabase	0.1	0.01	T	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g	BD7-1	pmagpy-4.2.24-1: demag_gui	BD7-1a
	This study	mc	1.3	188.1	37.2	0.2	1	22	-1	BD7-1a_LP-DIR-AF	Intrusive:Igneous	Diabase	hargrave 2019-09-16 07:13:10	u	Diabase	0.1	0.01	T	LP-DIR-AF:DE-BFL:DA-DIR	g	BD7-1	pmagpy-4.2.24-1: demag_gui	BD7-1a
Yiming Zhang	This study										Intrusive:Igneous	Diabase			Diabase				LP-NOMAG	g	BD7-2		BD7-2a
Yiming Zhang	This study										Igneous:Intrusive	Diabase			Diabase				LP-NOMAG	g	BD7-2		BD7-2a
	This study	mc	0.9	281.5	65.4	0.4	1	22	100	BD7-2a_LP-DIR-AF	Intrusive:Igneous	Diabase	hargrave 2019-09-16 08:06:02	u	Diabase	0.1	0.01	T	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g	BD7-2	pmagpy-4.2.24-1: demag_gui	BD7-2a
	This study	mc	0.9	290.1	53.5	0.4	1	22	0	BD7-2a_LP-DIR-AF	Intrusive:Igneous	Diabase	hargrave 2019-09-16 08:06:02	u	Diabase	0.1	0.01	T	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g	BD7-2	pmagpy-4.2.24-1: demag_gui	BD7-2a
	This study	mc	0.9	188.2	36.7	0.4	1	22	-1	BD7-2a_LP-DIR-AF	Intrusive:Igneous	Diabase	hargrave 2019-09-16 08:06:02	u	Diabase	0.1	0.01	T	LP-DIR-AF:DE-BFL:DA-DIR	g	BD7-2	pmagpy-4.2.24-1: demag_gui	BD7-2a
	This study	mc	2.2	279.1	65.2	0.6	1	17	100	BD7-3a_LP-DIR-AF	Intrusive:Igneous	Diabase	hargrave 2019-09-16 09:03:06	u	Diabase	0.1	0.02	T	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g	BD7-3	pmagpy-4.2.24-1: demag_gui	BD7-3a
Yiming Zhang	This study										Igneous:Intrusive	Diabase			Diabase				LP-NOMAG	g	BD7-3		BD7-3a
Yiming Zhang	This study										Intrusive:Igneous	Diabase			Diabase				LP-NOMAG	g	BD7-3		BD7-3a
	This study	mc	2.2	288.3	53.5	0.6	1	17	0	BD7-3a_LP-DIR-AF	Intrusive:Igneous	Diabase	hargrave 2019-09-16 09:03:06	u	Diabase	0.1	0.02	T	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g	BD7-3	pmagpy-4.2.24-1: demag_gui	BD7-3a
	This study	mc	2.2	182.1	38.5	0.6	1	17	-1	BD7-3a_LP-DIR-AF	Intrusive:Igneous	Diabase	hargrave 2019-09-16 09:03:06	u	Diabase	0.1	0.02	T	LP-DIR-AF:DE-BFL:DA-DIR	g	BD7-3	pmagpy-4.2.24-1: demag_gui	BD7-3a
Yiming Zhang	This study										Intrusive:Igneous	Diabase			Diabase				LP-NOMAG	g	BD7-4		BD7-4a
	This study	mc	1.4	285.9	50.1	0.3	1	17	0	BD7-4a_LP-DIR-AF	Intrusive:Igneous	Diabase	hargrave 2019-09-16 09:57:54	u	Diabase	0.1	0.02	T	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g	BD7-4	pmagpy-4.2.24-1: demag_gui	BD7-4a
	This study	mc	1.4	277.2	61.6	0.3	1	17	100	BD7-4a_LP-DIR-AF	Intrusive:Igneous	Diabase	hargrave 2019-09-16 09:57:54	u	Diabase	0.1	0.02	T	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g	BD7-4	pmagpy-4.2.24-1: demag_gui	BD7-4a
	This study	mc	1.4	186.8	39.4	0.3	1	17	-1	BD7-4a_LP-DIR-AF	Intrusive:Igneous	Diabase	hargrave 2019-09-16 09:57:54	u	Diabase	0.1	0.02	T	LP-DIR-AF:DE-BFL:DA-DIR	g	BD7-4	pmagpy-4.2.24-1: demag_gui	BD7-4a
Yiming Zhang	This study										Igneous:Intrusive	Diabase			Diabase				LP-NOMAG	g	BD7-4		BD7-4a
Yiming Zhang	This study										Intrusive:Igneous	Diabase			Diabase				LP-NOMAG	g	BD7-5		BD7-5a
	This study	mc	1.1	173.8	36	0.3	1	22	-1	BD7-5a_LP-DIR-AF	Intrusive:Igneous	Diabase	hargrave 2019-09-16 11:23:31	u	Diabase	0.1	0.01	T	LP-DIR-AF:DE-BFL:DA-DIR	g	BD7-5	pmagpy-4.2.24-1: demag_gui	BD7-5a
	This study	mc	1.1	303.5	53.5	0.3	1	22	0	BD7-5a_LP-DIR-AF	Intrusive:Igneous	Diabase	hargrave 2019-09-16 11:23:31	u	Diabase	0.1	0.01	T	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g	BD7-5	pmagpy-4.2.24-1: demag_gui	BD7-5a
	This study	mc	1.1	301	66.4	0.3	1	22	100	BD7-5a_LP-DIR-AF	Intrusive:Igneous	Diabase	hargrave 2019-09-16 11:23:31	u	Diabase	0.1	0.01	T	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g	BD7-5	pmagpy-4.2.24-1: demag_gui	BD7-5a
Yiming Zhang	This study										Igneous:Intrusive	Diabase			Diabase				LP-NOMAG	g	BD7-5		BD7-5a
	This study	mc	1.3	183.3	34.9	0.3	1	22	-1	BD7-6a_LP-DIR-AF	Intrusive:Igneous	Diabase	hargrave 2019-09-16 12:17:16	u	Diabase	0.1	0.01	T	LP-DIR-AF:DE-BFL:DA-DIR	g	BD7-6	pmagpy-4.2.24-1: demag_gui	BD7-6a
	This study	mc	1.3	290.4	54.9	0.3	1	22	0	BD7-6a_LP-DIR-AF	Intrusive:Igneous	Diabase	hargrave 2019-09-16 12:17:16	u	Diabase	0.1	0.01	T	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g	BD7-6	pmagpy-4.2.24-1: demag_gui	BD7-6a
	This study	mc	1.3	281.4	66.9	0.3	1	22	100	BD7-6a_LP-DIR-AF	Intrusive:Igneous	Diabase	hargrave 2019-09-16 12:17:16	u	Diabase	0.1	0.01	T	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g	BD7-6	pmagpy-4.2.24-1: demag_gui	BD7-6a
Yiming Zhang	This study										Igneous:Intrusive	Diabase			Diabase				LP-NOMAG	g	BD7-6		BD7-6a
Yiming Zhang	This study										Intrusive:Igneous	Diabase			Diabase				LP-NOMAG	g	BD7-6		BD7-6a
	This study	mc	0.5	300.7	50	1.7	1	17	0	BD7-7a_LP-DIR-AF	Intrusive:Igneous	Diabase	hargrave 2019-09-16 13:10:11	u	Diabase	0.1	0.02	T	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g	BD7-7	pmagpy-4.2.24-1: demag_gui	BD7-7a
Yiming Zhang	This study										Intrusive:Igneous	Diabase			Diabase				LP-NOMAG	g	BD7-7		BD7-7a
Yiming Zhang	This study										Igneous:Intrusive	Diabase			Diabase				LP-NOMAG	g	BD7-7		BD7-7a
	This study	mc	0.5	297.4	62.8	1.7	1	17	100	BD7-7a_LP-DIR-AF	Intrusive:Igneous	Diabase	hargrave 2019-09-16 13:10:11	u	Diabase	0.1	0.02	T	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g	BD7-7	pmagpy-4.2.24-1: demag_gui	BD7-7a
	This study	mc	0.5	164	61.4	1.7	1	17	-1	BD7-7a_LP-DIR-AF	Intrusive:Igneous	Diabase	hargrave 2019-09-16 13:10:11	u	Diabase	0.1	0.02	T	LP-DIR-AF:DE-BFL:DA-DIR	g	BD7-7	pmagpy-4.2.24-1: demag_gui	BD7-7a
	This study	mt	1	286.2	74.5	0.9	1	12	-1	BD8-10a_LP-DIR-T	Intrusive:Igneous	Diabase	hargrave 2020-09-17 14:17:31	u	Diabase	863	793	K	LP-DIR-T:DE-BFL:DA-DIR	g	BD8-10	pmagpy-4.2.24-1: demag_gui	BD8-10a
	This study	mt	1	275.2	61.5	0.9	1	12	100	BD8-10a_LP-DIR-T	Intrusive:Igneous	Diabase	hargrave 2020-09-17 14:17:31	u	Diabase	863	793	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	BD8-10	pmagpy-4.2.24-1: demag_gui	BD8-10a
	This study	mt	1	284.4	50.1	0.9	1	12	0	BD8-10a_LP-DIR-T	Intrusive:Igneous	Diabase	hargrave 2020-09-17 14:17:31	u	Diabase	863	793	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	BD8-10	pmagpy-4.2.24-1: demag_gui	BD8-10a
Yiming Zhang	This study										Intrusive:Igneous	Diabase			Diabase				LP-NOMAG	g	BD8-10		BD8-10a
Yiming Zhang	This study										Igneous:Intrusive	Diabase			Diabase				LP-NOMAG	g	BD8-10		BD8-10a
Yiming Zhang	This study										Igneous:Intrusive	Diabase			Diabase				LP-NOMAG	g	BD8-1		BD8-1a
	This study	mt	1.9	219.6	56.1	1.5	1	11	-1	BD8-1a_LP-DIR-T	Intrusive:Igneous	Diabase	hargrave 2020-09-17 14:02:47	u	Diabase	863	803	K	LP-DIR-T:DE-BFL:DA-DIR	g	BD8-1	pmagpy-4.2.24-1: demag_gui	BD8-1a
Yiming Zhang	This study										Intrusive:Igneous	Diabase			Diabase				LP-NOMAG	g	BD8-1		BD8-1a
	This study	mt	1.9	291.2	55.1	1.5	1	11	0	BD8-1a_LP-DIR-T	Intrusive:Igneous	Diabase	hargrave 2020-09-17 14:02:47	u	Diabase	863	803	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	BD8-1	pmagpy-4.2.24-1: demag_gui	BD8-1a
	This study	mt	1.9	282.5	67.1	1.5	1	11	100	BD8-1a_LP-DIR-T	Intrusive:Igneous	Diabase	hargrave 2020-09-17 14:02:47	u	Diabase	863	803	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	BD8-1	pmagpy-4.2.24-1: demag_gui	BD8-1a
Yiming Zhang	This study										Intrusive:Igneous	Diabase			Diabase				LP-NOMAG	g	BD8-2		BD8-2a
Yiming Zhang	This study										Igneous:Intrusive	Diabase			Diabase				LP-NOMAG	g	BD8-2		BD8-2a
	This study	mt	1.2	216.8	55.5	0.9	1	12	-1	BD8-2a_LP-DIR-T	Intrusive:Igneous	Diabase	hargrave 2020-09-17 14:05:08	u	Diabase	863	793	K	LP-DIR-T:DE-BFL:DA-DIR	g	BD8-2	pmagpy-4.2.24-1: demag_gui	BD8-2a
	This study	mt	1.2	292.9	52.8	0.9	1	12	0	BD8-2a_LP-DIR-T	Intrusive:Igneous	Diabase	hargrave 2020-09-17 14:05:08	u	Diabase	863	793	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	BD8-2	pmagpy-4.2.24-1: demag_gui	BD8-2a
	This study	mt	1.2	285.8	65	0.9	1	12	100	BD8-2a_LP-DIR-T	Intrusive:Igneous	Diabase	hargrave 2020-09-17 14:05:08	u	Diabase	863	793	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	BD8-2	pmagpy-4.2.24-1: demag_gui	BD8-2a
