specimen,sample,site,NRM,PTRM,NRM_x,NRM_y,NRM_z,PTRM_x,PTRM_y,PTRM_z,NRM_sigma,PTRM_sigma,B_lab,steptype,temp_step,correction,s_tensor,aniso_type,NLT_beta
BD1-5b,BD1-5,BD1,2.14e-06,1.5898073957852648e-06,-2.741855268559822e-07,-8.008303906712956e-07,1.9654752560742065e-06,-2.9886395776561257e-07,-1.097201073266041e-06,1.110998512719998e-06,1.829771091030926e-08,3.625098854646602e-08,3e-05,IZ,723.0,1,,,
BD1-5b,BD1-5,BD1,1.28e-06,2.5221128917619195e-06,-8.89854463158059e-08,-5.046615439013977e-07,1.1729442938396668e-06,1.0739697133357184e-07,-4.542230623719972e-07,-2.4785481110822628e-06,1.094442521738124e-08,1.7653485573563865e-08,3e-05,ZI,748.0,1,,,
BD1-5b,BD1-5,BD1,1.66e-07,4.825832727203406e-06,1.9104734162826738e-08,-1.413016612964546e-07,-8.499911556851487e-08,-1.2448811770240236e-08,-6.213915010354936e-07,-4.785643022674574e-06,1.4193551453791295e-09,4.2177026819234996e-08,3e-05,IZ,773.0,1,,,
BD1-5b,BD1-5,BD1,1.44e-07,1.3062403026312611e-05,2.569122104655314e-08,-1.3467809714898978e-07,-4.402012391468721e-08,3.2745366977233635e-07,7.488158849816343e-07,-1.3036810257358687e-05,1.2312478369553895e-09,1.1201611879340983e-07,3e-05,ZI,793.0,1,,,
BD1-5b,BD1-5,BD1,3.97e-07,1.4915435656411413e-05,3.541754836478079e-08,-8.855018806581573e-08,-3.853744431865418e-07,1.2795422570927775e-06,4.3597755496583915e-07,-1.4854053857598232e-05,3.3944818838284e-09,1.3086411478609628e-07,3e-05,IZ,803.0,1,,,
BD1-5b,BD1-5,BD1,1.8100000000000002e-07,2.0928629104221452e-05,-3.913466916909925e-09,-4.7600420201424174e-08,-1.7458489274086147e-07,2.8736173394872885e-06,4.6624494025159054e-07,-2.0725164781587456e-05,1.547610128395316e-09,1.8041864717452917e-07,3e-05,ZI,813.0,1,,,
BD1-5b,BD1-5,BD1,2.08e-07,2.259544774994745e-05,8.799013332465112e-10,-3.3602076250083007e-08,-2.0526598901261591e-07,1.5392781199817554e-06,2.1452906163751028e-07,-2.2541935568439184e-05,1.7784690978244516e-09,1.949556863310053e-07,3e-05,IZ,823.0,1,,,
BD1-5b,BD1-5,BD1,9.970000000000001e-08,2.350160055860257e-05,-1.089074052907582e-09,-8.620908820288251e-09,-9.932061139974705e-08,2.47735869837029e-06,6.122703743083077e-07,-2.3362642138346898e-05,8.524681204475857e-10,2.017896405957294e-07,3e-05,ZI,826.0,1,,,
BD1-5b,BD1-5,BD1,2.1100000000000002e-07,2.3191751984680483e-05,-1.7944520369071593e-08,2.1846016633944228e-08,-2.0909745513983047e-07,1.6378049531564846e-06,1.3470421815038546e-06,-2.3094597472473873e-05,1.804120094427689e-09,2.0008590730017333e-07,3e-05,IZ,829.0,1,,,
BD1-5b,BD1-5,BD1,1.07e-05,2.1703182921466755e-07,-1.637507079695196e-06,-3.2137885974488505e-06,1.0073734829488806e-05,-1.2813798610963744e-07,6.123973934659636e-09,1.75059899323856e-07,9.148855455154629e-08,5.854839974688908e-08,3e-05,P,373.0,1,,,
BD1-5b,BD1-5,BD1,8.95e-06,4.182615706337419e-06,-1.113646263217143e-06,-2.756371225444932e-06,8.44184278863103e-06,-7.201732060462592e-07,-1.3000233918255347e-06,3.909675674643608e-06,7.65254731996579e-08,5.5342025171484426e-08,3e-05,P,573.0,1,,,
BD1-5b,BD1-5,BD1,4.46e-06,6.938818367774268e-07,-3.327867436537426e-07,-1.5929602935652953e-06,4.152508938746876e-06,-1.4520861154557742e-07,-5.430624430999176e-07,4.0677960302474594e-07,3.8134481616812754e-08,1.2248350878045799e-08,3e-05,P,698.0,1,,,
BD1-5b,BD1-5,BD1,1.28e-06,7.800488911981475e-06,-8.89854463158059e-08,-5.046615439013977e-07,1.1729442938396668e-06,4.27208440208176e-07,-1.731121948058489e-07,-7.786857670624931e-06,1.094442521738124e-08,6.712010777847088e-08,3e-05,P,748.0,1,,,
BD1-5b,BD1-5,BD1,1.44e-07,1.8827817864295742e-05,2.569122104655314e-08,-1.3467809714898978e-07,-4.402012391468721e-08,2.051192730359779e-07,8.85682918170035e-07,-1.880585593328272e-05,1.2312478369553895e-09,1.624563118205028e-07,3e-05,P,793.0,1,,,
BD1-5b,BD1-5,BD1,1.8100000000000002e-07,2.310112218845938e-05,-3.913466916909925e-09,-4.7600420201424174e-08,-1.7458489274086147e-07,1.5852392994856646e-06,3.395671333493296e-07,-2.3044165354628175e-05,1.547610128395316e-09,1.9836770706503497e-07,3e-05,P,813.0,1,,,
BD1-5b,BD1-5,BD1,9.970000000000001e-08,2.2486140648435204e-05,-1.089074052907582e-09,-8.620908820288251e-09,-9.932061139974705e-08,2.1720690650228816e-06,-2.7336594653866364e-07,-2.2379318763028817e-05,8.524681204475857e-10,1.9323750774438752e-07,3e-05,P,826.0,1,,,
BD1-6b,BD1-6,BD1,7.58e-06,0.0,-4.159512903287667e-06,2.183793096019527e-06,5.948604888640769e-06,0.0,0.0,0.0,9.721727712626928e-08,0.0,3e-05,ZI,273.0,1,,,
BD1-6b,BD1-6,BD1,7.55e-06,4.6610176625122004e-07,-4.028585501624789e-06,2.297864600954618e-06,5.957584840501914e-06,1.8530242869098033e-07,-1.6749800633219516e-07,-3.9352037342235664e-07,6.455500811814715e-08,8.855709126791204e-08,3e-05,ZI,373.0,1,,,
BD1-6b,BD1-6,BD1,6.53e-06,4.563898160696779e-07,-3.684554151930842e-06,1.9922309980879573e-06,5.009588441353906e-06,-5.391995159018434e-08,-4.449057223636486e-09,-4.531716108964102e-07,5.583366927304648e-08,7.710925472713505e-08,3e-05,IZ,473.0,1,,,
BD1-6b,BD1-6,BD1,6.34e-06,1.6871710727632078e-06,-3.523055502462206e-06,1.6804112750120947e-06,4.995988177866617e-06,1.1854686043822474e-07,-2.727070067721897e-08,-1.6827801934696542e-06,5.4209106154841454e-08,6.919775979332306e-08,3e-05,ZI,573.0,1,,,
BD1-6b,BD1-6,BD1,4.73e-06,2.7103653970457606e-06,-2.816303398895752e-06,1.522769567210829e-06,3.481739222076343e-06,-4.5737206220109514e-07,1.380607854793621e-07,-2.6679262736690762e-06,4.044307131110411e-08,5.166445812383432e-08,3e-05,IZ,673.0,1,,,
BD1-6b,BD1-6,BD1,4.37e-06,2.400915438288602e-06,-2.300190050546826e-06,1.2750161650797083e-06,3.4900371789066696e-06,-1.847572591683709e-06,1.5332302635905287e-06,-8.68441603163692e-09,3.736495171871563e-08,6.415991757012451e-08,3e-05,ZI,698.0,1,,,
BD1-6b,BD1-6,BD1,3.12e-06,1.7312844351173283e-06,-1.8933451865392652e-06,1.1693538203726631e-06,2.186836904615535e-06,-1.4919176358896368e-06,8.566841830228759e-07,-1.9395817476825115e-07,2.6677036467366773e-08,4.625943079051308e-08,3e-05,IZ,723.0,1,,,
BD1-6b,BD1-6,BD1,2.15e-06,2.9385149721427547e-06,-1.1978352000337183e-06,7.340343546424158e-07,1.6275393696512763e-06,-1.0304171652500586e-07,1.4011865564928737e-07,-2.9333631566005857e-06,1.8383214232320053e-08,2.5341459518260238e-08,3e-05,ZI,748.0,1,,,
BD1-6b,BD1-6,BD1,4.75e-07,3.859690727934635e-06,-3.8706791509305556e-07,2.700223176685576e-07,-5.377152653975569e-08,-4.699400107770718e-07,3.3902151399380614e-07,-3.815944616294213e-06,4.061407795512569e-09,3.452653893080496e-08,3e-05,IZ,773.0,1,,,
BD1-6b,BD1-6,BD1,3.3e-07,8.787362993689281e-06,-2.5810042236898186e-07,1.9519981632869174e-07,-6.466222760003085e-08,4.330493160113886e-07,2.1695394865703562e-07,-8.774004083480019e-06,2.821609626356101e-09,7.572302798741094e-08,3e-05,ZI,793.0,1,,,
BD1-6b,BD1-6,BD1,6.629999999999999e-07,9.755635180491877e-06,-8.878712766414403e-08,1.2401654766412782e-07,-6.452175926512095e-07,6.586844730458749e-07,4.849890357090207e-07,-9.721282743293761e-06,5.668870249315439e-09,8.91039669133472e-08,3e-05,IZ,803.0,1,,,
BD1-6b,BD1-6,BD1,2.88e-07,1.555626893814009e-05,-1.2581383750288945e-07,4.307570457283238e-08,-2.554591199553278e-07,1.668910194362804e-06,1.153872523018703e-06,-1.5423385498635395e-05,2.462495673910779e-09,1.3511768991170983e-07,3e-05,ZI,813.0,1,,,
BD1-6b,BD1-6,BD1,3.35e-07,1.8169585458925716e-05,-1.7356724799256384e-08,5.310296629466397e-08,-3.303086724186192e-07,1.052559464332944e-06,6.038566690839832e-07,-1.8129018490984303e-05,2.8643612873614965e-09,1.5820707767626824e-07,3e-05,IZ,823.0,1,,,
BD1-6b,BD1-6,BD1,1.6e-07,1.9953347953773128e-05,-4.171494786328654e-08,3.030768367620404e-08,-1.5146388161851143e-07,1.749331269078046e-06,-4.2140403023285974e-07,-1.9872049550025574e-05,1.368053152172655e-09,1.7186712214310776e-07,3e-05,ZI,826.0,1,,,
BD1-6b,BD1-6,BD1,2.02e-07,1.9700481110433662e-05,-2.273433676804021e-08,1.7698198302400216e-08,-1.9993479864337338e-07,8.776591849511463e-07,1.5309954925252743e-06,-1.9621282403030943e-05,1.727167104617977e-09,1.7016037659967592e-07,3e-05,IZ,829.0,1,,,
BD1-6b,BD1-6,BD1,7.55e-06,8.732234075214525e-08,-4.028585501624789e-06,2.297864600954618e-06,5.957584840501914e-06,-6.156412212223795e-08,-6.189345368085423e-08,2.0616627289383435e-09,6.455500811814715e-08,5.4380112798863034e-08,3e-05,P,373.0,1,,,
BD1-6b,BD1-6,BD1,6.34e-06,2.5246512517915697e-06,-3.523055502462206e-06,1.6804112750120947e-06,4.995988177866617e-06,-1.8625076438505922e-06,1.3871400736872476e-06,9.903391518776751e-07,5.4209106154841454e-08,5.703071578119755e-08,3e-05,P,573.0,1,,,
BD1-6b,BD1-6,BD1,4.37e-06,9.221010125427421e-07,-2.300190050546826e-06,1.2750161650797083e-06,3.4900371789066696e-06,-5.099641580048323e-07,2.2042244555203264e-07,-7.359488979403623e-07,3.736495171871563e-08,2.757482134848007e-08,3e-05,P,698.0,1,,,
BD1-6b,BD1-6,BD1,2.15e-06,4.860835876007614e-06,-1.1978352000337183e-06,7.340343546424158e-07,1.6275393696512763e-06,1.1808916109015186e-07,2.5710348868179635e-07,-4.852594992333832e-06,1.8383214232320053e-08,4.223864107333072e-08,3e-05,P,748.0,1,,,
BD1-6b,BD1-6,BD1,3.3e-07,1.2346762326338114e-05,-2.5810042236898186e-07,1.9519981632869174e-07,-6.466222760003085e-08,4.374294290276169e-07,5.380849176179259e-07,-1.2327273017952302e-05,2.821609626356101e-09,1.0773418573359657e-07,3e-05,P,793.0,1,,,
BD1-6b,BD1-6,BD1,2.88e-07,1.904986237828539e-05,-1.2581383750288945e-07,4.307570457283238e-08,-2.554591199553278e-07,1.0537099811172845e-06,7.950553255340948e-07,-1.900407427202511e-05,2.462495673910779e-09,1.6416637826071858e-07,3e-05,P,813.0,1,,,
BD1-6b,BD1-6,BD1,1.6e-07,1.8897940259441323e-05,-4.171494786328654e-08,3.030768367620404e-08,-1.5146388161851143e-07,1.3184881530001324e-06,1.0416006769755196e-06,-1.8823092282341273e-05,1.368053152172655e-09,1.624563118205028e-07,3e-05,P,826.0,1,,,
BD1-7b,BD1-7,BD1,7.75e-06,0.0,-4.149153975439629e-06,2.502929697355403e-06,6.048335656872055e-06,0.0,0.0,0.0,8.283134319795371e-08,0.0,3e-05,ZI,273.0,1,,,
BD1-7b,BD1-7,BD1,7.71e-06,1.4080892208979894e-06,-3.926781441987255e-06,2.7597882205168255e-06,6.033908889332112e-06,3.541869591602487e-07,-2.9522036975292196e-07,-1.330455480372369e-06,6.592306127031982e-08,8.567590729441736e-08,3e-05,ZI,373.0,1,,,
BD1-7b,BD1-7,BD1,6.48e-06,5.322003635046011e-07,-3.2556182102533404e-06,2.130416860511577e-06,5.181956586996347e-06,-1.5441294269480913e-07,5.051547207365522e-07,6.490437705066708e-08,5.540615266299252e-08,8.025228114499953e-08,3e-05,IZ,473.0,1,,,
BD1-7b,BD1-7,BD1,6.53e-06,4.38043470539841e-06,-3.2637048288476584e-06,2.2852707236505604e-06,5.173651371109395e-06,3.86234783169956e-07,2.784615691908566e-07,-4.3544793092874235e-06,5.583366927304648e-08,6.520966783510067e-08,3e-05,ZI,573.0,1,,,
BD1-7b,BD1-7,BD1,4.79e-06,5.066230989310023e-07,-2.35301301767848e-06,1.7666921470546859e-06,3.779712766358168e-06,-1.7910667363799884e-07,4.112743823289677e-07,-2.354594365675531e-07,4.095609124316886e-08,5.840634230903547e-08,3e-05,IZ,673.0,1,,,
BD1-7b,BD1-7,BD1,7.13e-06,2.6312594328076852e-06,-4.157409092198167e-06,3.756507378523373e-06,4.409251858899362e-06,1.04410136132065e-06,-6.431996476458559e-07,-2.328019064203735e-06,6.096386859369394e-08,7.382745211579928e-08,3e-05,ZI,698.0,1,,,
BD1-7b,BD1-7,BD1,2.21e-06,1.0145361970048225e-06,-1.0673118127286315e-06,1.0561930655769456e-06,1.6215430005513568e-06,-6.160920677933279e-07,5.46890784856056e-07,5.921357348401432e-07,1.8896234164384797e-08,3.3322389933032666e-08,3e-05,IZ,723.0,1,,,
BD1-7b,BD1-7,BD1,2.45e-06,4.695478066183472e-06,-1.6903230465887126e-06,1.4590477147693499e-06,1.0082101785825166e-06,7.387433371647432e-07,-7.497620588801423e-07,-4.575983982365824e-06,2.0948313892643776e-08,3.8371943801417066e-08,3e-05,ZI,748.0,1,,,
BD1-7b,BD1-7,BD1,3.45e-07,1.325939410528303e-07,-2.614160670133285e-07,2.132057417636432e-07,7.231840420181851e-08,-8.070229363078392e-08,1.0359933380097076e-07,1.8315868602040275e-08,2.949864609372287e-09,5.019634896591323e-09,3e-05,IZ,773.0,1,,,
BD1-7b,BD1-7,BD1,5.1e-06,4.835470432889828e-06,-3.912225401747696e-07,2.7802738773834036e-07,-5.0773660194757085e-06,3.55889952880301e-07,-1.0889983172131425e-07,-4.821126162572565e-06,4.360669422550338e-08,9.52201479544504e-08,3e-05,ZI,793.0,1,,,
BD1-7b,BD1-7,BD1,2.39e-07,3.0096381402482503e-07,-1.2694545909785997e-07,9.257022095643725e-08,-1.8010165076009146e-07,-6.133110048836442e-08,5.505745918318547e-08,-2.8945878748717835e-07,2.0435293960579034e-09,4.947754472863326e-09,3e-05,IZ,803.0,1,,,
BD1-7b,BD1-7,BD1,1.24e-05,5.8011012044858614e-06,1.2676424295343951e-08,1.509595107627356e-07,-1.2399074583789605e-05,2.7596789284732565e-08,-6.459332552906448e-08,-5.800675935113561e-06,1.0602411929338076e-07,1.8830153388428057e-07,3e-05,ZI,813.0,1,,,
BD1-7b,BD1-7,BD1,1.8800000000000002e-07,1.530539787517912e-07,-7.812181937217852e-08,2.4332237153669493e-08,-1.692599290236124e-07,4.349376625455068e-09,8.822413213595015e-09,-1.5273758005092355e-07,1.6074624538028697e-09,3.2622402816535114e-09,3e-05,IZ,823.0,1,,,
BD1-7b,BD1-7,BD1,1.96e-05,2.654451745200118e-06,-9.472859211735359e-08,-4.3446455371524265e-07,-1.9594955142724887e-05,1.5915123292877278e-06,1.6683178499646734e-06,-1.3152635191513346e-06,1.675865111411502e-07,2.45613408483104e-07,3e-05,ZI,826.0,1,,,
BD1-7b,BD1-7,BD1,1.32e-07,1.3659736127008172e-07,-4.0297107007661953e-08,8.71254292662704e-09,-1.253963108012541e-07,8.015947055186243e-09,4.592791069615667e-09,-1.362845918251529e-07,1.1286438505424402e-09,2.523724372200009e-09,3e-05,IZ,829.0,1,,,
BD1-7b,BD1-7,BD1,7.71e-06,1.8250114152628948e-06,-3.926781441987255e-06,2.7597882205168255e-06,6.033908889332112e-06,8.588221929643349e-08,-7.662647386973208e-08,-1.8213784048766156e-06,6.592306127031982e-08,4.377770086952496e-08,3e-05,P,373.0,1,,,
BD1-7b,BD1-7,BD1,6.53e-06,9.266540569224217e-07,-3.2637048288476584e-06,2.2852707236505604e-06,5.173651371109395e-06,-8.559917905293725e-08,2.559060841157016e-07,-8.864945560288644e-07,5.583366927304648e-08,5.831326561135942e-08,3e-05,P,573.0,1,,,
BD1-7b,BD1-7,BD1,7.13e-06,2.1678825502080305e-06,-4.157409092198167e-06,3.756507378523373e-06,4.409251858899362e-06,2.0748442366914187e-07,-4.588604345072033e-07,-2.1085805811196826e-06,6.096386859369394e-08,2.2444622027832618e-08,3e-05,P,698.0,1,,,
BD1-7b,BD1-7,BD1,2.45e-06,3.459702964926532e-06,-1.6903230465887126e-06,1.4590477147693499e-06,1.0082101785825166e-06,1.18799331378144e-07,-9.565594492854976e-08,-3.4563392866709956e-06,2.0948313892643776e-08,5.476487774791158e-08,3e-05,P,748.0,1,,,
BD1-7b,BD1-7,BD1,5.1e-06,3.118555721875627e-06,-3.912225401747696e-07,2.7802738773834036e-07,-5.0773660194757085e-06,3.1003244288641807e-07,-1.8601691250481251e-07,-3.0975260100705e-06,4.360669422550338e-08,1.3253014911672595e-07,3e-05,P,793.0,1,,,
BD1-7b,BD1-7,BD1,1.24e-05,2.776417369473676e-06,1.2676424295343951e-08,1.509595107627356e-07,-1.2399074583789605e-05,2.037688714004078e-06,1.61116302961762e-06,-9.800366351973315e-07,1.0602411929338076e-07,1.769918765623372e-07,3e-05,P,813.0,1,,,
BD2-10a,BD2-10,BD2,1.83e-06,0.0,-4.7529315987809183e-07,-1.396164484137275e-06,1.083384117202572e-06,0.0,0.0,0.0,1.9558884909968424e-08,0.0,3e-05,ZI,273.0,1,,,
BD2-10a,BD2-10,BD2,1.83e-06,1.150902827457097e-07,-5.285385247616396e-07,-1.3768899311259395e-06,1.083384117202572e-06,1.1468769149394317e-07,6.149839740171361e-09,7.395003275707852e-09,1.5647107927974743e-08,2.194772179830596e-08,3e-05,ZI,373.0,1,,,
BD2-10a,BD2-10,BD2,1.76e-06,6.047610162210888e-08,-4.834289861109114e-07,-1.3139215083677357e-06,1.0665395844676514e-06,5.130273344796826e-08,-3.199417910270192e-08,-1.3269934885259052e-09,1.5048584673899205e-08,2.1342458156347903e-08,3e-05,IZ,473.0,1,,,
BD2-10a,BD2-10,BD2,1.55e-06,2.544545123575345e-07,-3.763579779593758e-07,-1.1792853963742196e-06,9.328132858856748e-07,3.777970292737937e-08,8.551571382889537e-08,-2.3665767596713212e-07,1.3253014911672595e-08,1.751900264288979e-08,3e-05,ZI,573.0,1,,,
BD2-10a,BD2-10,BD2,6.389999999999999e-07,4.6011118228179077e-07,-1.5790578332116045e-07,-5.069771022093511e-07,3.5547289830469466e-07,-6.988426205934633e-08,1.8479773467666975e-08,-4.543973899020015e-07,5.46366227648954e-09,7.1976582707937394e-09,3e-05,IZ,673.0,1,,,
BD2-10a,BD2-10,BD2,5.33e-07,5.233122553661912e-07,-1.2473383803093346e-07,-4.1841134054742807e-07,3.0571624057510756e-07,-5.31121050622903e-09,5.117545227475357e-08,-5.207769011235835e-07,4.557327063175157e-09,5.936874384179929e-09,3e-05,ZI,723.0,1,,,
BD2-10a,BD2-10,BD2,4.38e-07,6.162907140820163e-07,-1.0397595948472919e-07,-3.465699218865698e-07,2.4682440943465627e-07,-5.568785629685508e-08,-7.046232253735336e-09,-6.137291402042181e-07,3.745045504072643e-09,5.9053028895377075e-09,3e-05,IZ,748.0,1,,,
BD2-10a,BD2-10,BD2,3.98e-07,7.704257757127832e-07,-1.0976616738881563e-07,-3.065650163603768e-07,2.2885209031322487e-07,-8.149053563987739e-08,5.1926758582554675e-09,-7.660862905712389e-07,3.4030322160294792e-09,6.4803903554769145e-09,3e-05,ZI,773.0,1,,,
BD2-10a,BD2-10,BD2,3.43e-07,7.74409058778884e-07,-9.320354038631592e-08,-2.66147532594309e-07,1.9526287653677954e-07,-1.013011218815998e-07,-1.5803026440656666e-08,-7.675921686544504e-07,2.932763944970129e-09,6.412965755566929e-09,3e-05,IZ,783.0,1,,,
BD2-10a,BD2-10,BD2,3.260000000000001e-07,9.157434760599762e-07,-9.735821605692422e-08,-2.497109114138634e-07,1.8558512463845527e-07,-8.333075032912672e-08,-9.300647716649427e-09,-9.118967035514734e-07,2.787408297551785e-09,7.323098722978008e-09,3e-05,ZI,793.0,1,,,
BD2-10a,BD2-10,BD2,2.89e-07,9.474869468217431e-07,-6.922593642663418e-08,-2.337028447522154e-07,1.552795868122321e-07,-7.155129705691877e-08,-2.453161432504133e-09,-9.447782323307662e-07,2.471046006111858e-09,7.563139788271912e-09,3e-05,IZ,803.0,1,,,
BD2-10a,BD2-10,BD2,2.73e-07,1.0980990951383551e-06,-6.867530042590738e-08,-2.1649197713233537e-07,1.5147252869330383e-07,-1.2002124630238966e-07,3.1706666243876925e-08,-1.091059673205547e-06,2.3342406908945925e-09,8.665435822161891e-09,3e-05,ZI,813.0,1,,,
BD2-10a,BD2-10,BD2,2.1300000000000001e-07,1.1381855951563046e-06,-5.5559181985689425e-08,-1.783799965510966e-07,1.0228760495539925e-07,-1.1283210956508581e-07,-5.386851424296912e-09,-1.1325662655686582e-06,1.821220758829847e-09,9.244522537251762e-09,3e-05,IZ,823.0,1,,,
BD2-10a,BD2-10,BD2,2.16e-07,1.2937315191701588e-06,-4.873755391675534e-08,-1.757419419257719e-07,1.1573858771546328e-07,-8.366584977770409e-08,3.911222830082042e-08,-1.290430743152319e-06,1.8468717554330842e-09,1.0341152258786562e-08,3e-05,ZI,826.0,1,,,
BD2-10a,BD2-10,BD2,1.67e-07,1.2973973537820101e-06,-4.115223889770935e-08,-1.4072968191534266e-07,7.994154027608134e-08,-8.175588233839337e-08,-7.313865673679388e-09,-1.2947981992081008e-06,1.4279054775802087e-09,1.061340099627722e-08,3e-05,IZ,829.0,1,,,
BD2-10a,BD2-10,BD2,1.55e-07,1.392329570950691e-06,-3.871944935468859e-08,-1.2824500346607184e-07,7.796809172768641e-08,-6.369937209511952e-08,3.240316546832868e-08,-1.3904941779835164e-06,1.3253014911672594e-09,1.1363983376405334e-08,3e-05,ZI,832.0,1,,,
BD2-10a,BD2-10,BD2,1.04e-07,1.369900437454304e-06,-2.7820865055547463e-08,-9.099794931543124e-08,4.196871082064857e-08,-6.309081652656446e-08,3.9771849400026015e-08,-1.3678687646857086e-06,8.892345489122258e-10,1.1406655908264668e-08,3e-05,IZ,835.0,1,,,
BD2-10a,BD2-10,BD2,9.67e-08,1.4236187060548773e-06,-2.5768580077775802e-08,-8.123285685439916e-08,4.5695658962837516e-08,-6.122550798688431e-08,2.9784696591460953e-08,-1.4219896375325896e-06,8.268171238443483e-10,1.1828391521010627e-08,3e-05,ZI,838.0,1,,,
BD2-10a,BD2-10,BD2,7.87e-08,1.4395397951406252e-06,-1.6332289580980395e-08,-7.074291829183895e-08,3.037080553092387e-08,-6.236526532975482e-08,3.586896222121807e-08,-1.4377408713057564e-06,6.729111442249247e-10,1.2074733270541895e-08,3e-05,IZ,843.0,1,,,
BD2-10a,BD2-10,BD2,8.01e-08,1.4331870391857683e-06,-1.6782490761109963e-08,-7.044552266722632e-08,3.423136485731411e-08,-1.9370062278886207e-08,2.1229785562315398e-08,-1.432898875071915e-06,6.848816093064354e-10,1.1990041579845913e-08,3e-05,ZI,848.0,1,,,
BD2-10a,BD2-10,BD2,7.07e-08,1.4219573453924025e-06,-1.495937110927112e-08,-6.531604420804653e-08,2.2550423167373548e-08,-3.830307311601889e-08,3.07270084958875e-08,-1.4211092208743741e-06,6.04508486616292e-10,1.1985719201535585e-08,3e-05,IZ,853.0,1,,,
BD2-10a,BD2-10,BD2,7.13e-08,1.456731133352677e-06,-1.8187202547608396e-08,-6.301104132831714e-08,2.797363641383393e-08,2.7998655319503073e-10,5.869045601221184e-09,-1.4567192834552014e-06,6.096386859369393e-10,1.2242163948446068e-08,3e-05,ZI,858.0,1,,,
BD2-10a,BD2-10,BD2,1.83e-06,2.3788068632627993e-08,-5.285385247616396e-07,-1.3768899311259395e-06,1.083384117202572e-06,-7.313275631095716e-09,1.917069847391173e-08,-1.2036300463040956e-08,1.5647107927974743e-08,1.6352510334563764e-08,3e-05,P,373.0,1,,,
BD2-10a,BD2-10,BD2,1.55e-06,1.9508897191571356e-07,-3.763579779593758e-07,-1.1792853963742196e-06,9.328132858856748e-07,-3.302734139437538e-08,1.377483943296336e-08,-1.9177892345652985e-07,1.3253014911672595e-08,4.798873947855641e-09,3e-05,P,573.0,1,,,
BD2-10a,BD2-10,BD2,5.33e-07,7.419514980144095e-07,-1.2473383803093346e-07,-4.1841134054742807e-07,3.0571624057510756e-07,-6.624537825965862e-08,-3.2995677397334784e-08,-7.382512177695015e-07,4.557327063175157e-09,5.446561612087383e-09,3e-05,P,723.0,1,,,
BD2-10a,BD2-10,BD2,3.98e-07,8.848684419335629e-07,-1.0976616738881563e-07,-3.065650163603768e-07,2.2885209031322487e-07,-1.1089220400484154e-07,-6.541173024369111e-09,-8.778680377347982e-07,3.4030322160294792e-09,4.918578598670748e-09,3e-05,P,773.0,1,,,
BD2-10a,BD2-10,BD2,3.260000000000001e-07,1.0278161213071687e-06,-9.735821605692422e-08,-2.497109114138634e-07,1.8558512463845527e-07,-9.23657829586637e-08,-4.350471472078785e-09,-1.0236481889571808e-06,2.787408297551785e-09,7.815003631786291e-09,3e-05,P,793.0,1,,,
BD2-10a,BD2-10,BD2,2.73e-07,1.237578305986326e-06,-6.867530042590738e-08,-2.1649197713233537e-07,1.5147252869330383e-07,-1.200853727147695e-07,1.4974041603527147e-08,-1.2316474109037842e-06,2.3342406908945925e-09,7.310534031922624e-09,3e-05,P,813.0,1,,,
