specimen,sample,site,NRM,PTRM,NRM_x,NRM_y,NRM_z,PTRM_x,PTRM_y,PTRM_z,NRM_sigma,PTRM_sigma,B_lab,steptype,temp_step,correction,s_tensor,aniso_type,NLT_beta
AX1-3a,AX1-3,AX1,7.66e-08,2.56465972592164e-06,-3.282401345828154e-08,-4.705211985432436e-08,-5.075669569332549e-08,2.8036041697703977e-08,-4.54819680449242e-09,-2.5645024476565067e-06,6.549554466026586e-10,2.2316367044816434e-08,3e-05,P,828.0,1,,,
AX1-3a,AX1-3,AX1,5.68e-08,2.8838173744901055e-06,-2.1515404479356228e-08,-2.6664333068419444e-08,-4.5302767157272975e-08,4.7676024934123516e-08,-5.914932710333616e-08,-2.882816505287964e-06,4.856588690212925e-10,2.505247334916174e-08,3e-05,P,835.0,1,,,
AX1-3a,AX1-3,AX1,5.16e-08,3.0852612074888836e-06,-1.2183085796294113e-08,-2.019613212397712e-08,-4.5893884861830954e-08,8.228482944444213e-08,-2.765857578769169e-08,-3.084039709287878e-06,4.411971415756812e-10,2.6677036467366773e-08,3e-05,P,839.0,1,,,
AX1-3a,AX1-3,AX1,3.93e-08,3.2809588221358394e-06,-1.1841545155383605e-08,-1.3670253630875662e-08,-3.489114463586058e-08,4.9730874914136734e-08,-4.675349391450334e-08,-3.2802487319467188e-06,3.3602805550240836e-10,2.821609626356101e-08,3e-05,P,848.0,1,,,
AX10-1a,AX10-1,AX10,1.48e-07,0.0,-2.6315625466680507e-08,-1.2596579421557227e-07,7.310339625446619e-08,0.0,0.0,0.0,1.5818114571996322e-09,0.0,3e-05,ZI,273.0,1,,,
AX10-1a,AX10-1,AX10,1.48e-07,2.30374559374333e-09,-2.0996771533494218e-08,-1.2683121528420485e-07,7.332788292799632e-08,-1.7886781375724748e-09,1.4509843996923474e-09,-5.018518418326437e-11,1.5818114571996322e-09,2.229474527818639e-09,3e-05,ZI,373.0,1,,,
AX10-1a,AX10-1,AX10,1.44e-07,6.2483853847971064e-09,-2.2083823258463433e-08,-1.2273672942639847e-07,7.199999999999998e-08,-5.2782982896236215e-09,3.256343586294841e-10,-3.328039865623968e-09,1.5390597961942367e-09,2.1690149060618157e-09,3e-05,IZ,473.0,1,,,
AX10-1a,AX10-1,AX10,1.37e-07,7.167161494997626e-09,-1.9601854912810944e-08,-1.171360660647631e-07,6.829282034627474e-08,9.266379156791718e-10,5.42790570531538e-10,-7.086248970022463e-09,1.4642443894347947e-09,2.040748198325539e-09,3e-05,ZI,573.0,1,,,
AX10-1a,AX10-1,AX10,1.23e-07,1.0387688176432306e-08,-1.834615369851214e-08,-1.0621290145311532e-07,5.9255701914510985e-08,-4.1703850139173615e-09,-6.357321045643644e-10,-9.492512795762309e-09,1.3146135759159106e-09,1.8366118046094128e-09,3e-05,IZ,673.0,1,,,
AX10-1a,AX10-1,AX10,1.2099999999999998e-07,1.3379616419651098e-08,-1.944852124718561e-08,-1.0392225422031219e-07,5.884658103124235e-08,7.445947693614672e-10,-2.979866709546575e-11,-1.3358848236501385e-08,1.2932377454132127e-09,1.78414570100543e-09,3e-05,ZI,698.0,1,,,
AX10-1a,AX10-1,AX10,1.13e-07,1.411424646879495e-08,-1.5215938049266347e-08,-9.943660043081101e-08,5.147657451738727e-08,-1.6764026666193623e-09,-4.3691502506676246e-10,-1.4007524147475638e-08,1.207734423402422e-09,1.6706343201365893e-09,3e-05,IZ,723.0,1,,,
AX10-1a,AX10-1,AX10,1.1e-07,3.1147821718785715e-08,-1.1025234427352128e-08,-9.676724065195407e-08,5.113262502970816e-08,-9.33020064566233e-09,2.6196247110437706e-09,-2.960188710386941e-08,1.1756706776483754e-09,1.5795599764943823e-09,3e-05,ZI,748.0,1,,,
AX10-1a,AX10-1,AX10,1.0200000000000001e-07,3.6794072071155395e-08,-1.4621122680171008e-08,-8.92858745461427e-08,4.709835854997347e-08,-1.0318867858318176e-08,1.7333575141830157e-09,-3.52749227841532e-08,1.0901673556375845e-09,1.4666701751140563e-09,3e-05,IZ,773.0,1,,,
AX10-1a,AX10-1,AX10,9.95e-08,4.539815135279274e-08,-1.7466125651389088e-08,-8.584875030099813e-08,4.717177680018807e-08,5.141786125724027e-09,1.3684736705167678e-09,-4.508526878595149e-08,1.0634475675092122e-09,1.4014383938745298e-09,3e-05,ZI,793.0,1,,,
AX10-1a,AX10-1,AX10,9.19e-08,4.3464318073941443e-08,-1.8205254705908445e-08,-8.013072786405104e-08,4.114906017238294e-08,-4.599553388896799e-09,-9.999607884981278e-10,-4.3208692790651596e-08,9.822194115989608e-10,1.3328691666286403e-09,3e-05,IZ,803.0,1,,,
AX10-1a,AX10-1,AX10,8.64e-08,4.9157655190998434e-08,-1.690933589222833e-08,-7.503264077999708e-08,3.935907998497575e-08,-9.202573551668873e-10,7.670401258164301e-10,-4.9143054847279734e-08,9.234358777165421e-10,1.2369367712103935e-09,3e-05,ZI,813.0,1,,,
AX10-1a,AX10-1,AX10,7.79e-08,5.23600468908629e-08,-1.4507234936769129e-08,-6.825117428880164e-08,3.463708045850585e-08,6.91131969635151e-10,-8.916666991402668e-10,-5.234789181534968e-08,8.325885980800767e-10,1.138837367510011e-09,3e-05,IZ,823.0,1,,,
AX10-1a,AX10-1,AX10,7.52e-08,5.586851208671435e-08,-2.348601862474418e-08,-6.281621022050646e-08,3.402309014024606e-08,5.349304842583848e-09,-2.5826669097012904e-09,-5.5551826361677706e-08,8.037312269014348e-10,1.106830513135507e-09,3e-05,ZI,828.0,1,,,
AX10-1a,AX10-1,AX10,6.37e-08,5.8198147362189806e-08,-1.1980824037290417e-08,-5.588555108829787e-08,2.8123922822834168e-08,-2.269371802621276e-09,-3.0176986284292476e-09,-5.807553532254872e-08,6.808202015109227e-10,9.92737041908412e-10,3e-05,IZ,833.0,1,,,
AX10-1a,AX10-1,AX10,6.34e-08,6.656307062174499e-08,-1.4410438028871401e-08,-5.492932263267189e-08,2.81898703603244e-08,8.9207241091139e-10,3.400377779806797e-09,-6.647017382528571e-08,6.776138269355181e-10,9.750589242754498e-10,3e-05,ZI,835.0,1,,,
AX10-1a,AX10-1,AX10,4.87e-08,6.654786527378307e-08,-1.0257172378833226e-08,-4.239806896728758e-08,2.1653733226305966e-08,-5.483263097192888e-10,-4.035795262891204e-09,-6.64231139540422e-08,5.205014727406898e-10,8.71497747748565e-10,3e-05,IZ,837.0,1,,,
AX10-1a,AX10-1,AX10,4.84e-08,7.564987814043958e-08,-1.0781315698770798e-08,-4.19904522845306e-08,2.152034267255049e-08,-2.552066202584033e-09,9.641243013525164e-09,-7.498958230257813e-08,5.172950981652851e-10,8.567529130843759e-10,3e-05,ZI,839.0,1,,,
AX10-1a,AX10-1,AX10,1.54e-08,8.429134650413341e-08,-3.798799657215015e-09,-1.388607283344211e-08,5.46864722108531e-09,-4.1228541056960804e-09,-2.1421755648244865e-09,-8.416320011354427e-08,1.6459389487077252e-10,8.780790754816784e-10,3e-05,IZ,843.0,1,,,
AX10-1a,AX10-1,AX10,1.18e-08,9.118894872082879e-08,-2.5118508443196598e-09,-1.0304026263944738e-08,5.1727795321111136e-09,-2.661782953871062e-09,-4.4599073781765535e-10,-9.114900094119631e-08,1.2611739996591662e-10,9.36244294719248e-10,3e-05,ZI,848.0,1,,,
AX10-1a,AX10-1,AX10,5.8499999999999994e-09,9.168699604110633e-08,-1.530493614797135e-09,-5.44490444430032e-09,1.4943576839243746e-09,-3.9728584850072685e-09,-4.32197210023261e-09,-9.14988644501382e-08,6.252430422039086e-11,9.714081777276631e-10,3e-05,IZ,853.0,1,,,
AX10-1a,AX10-1,AX10,4.39e-09,9.688418541088824e-08,-1.261327156996299e-09,-3.6840351548979727e-09,2.027076412101799e-09,-5.827578638023157e-09,4.683648705107707e-10,-9.670762815981527e-08,4.6919947953421525e-11,1.0164354684910368e-09,3e-05,ZI,858.0,1,,,
AX10-1a,AX10-1,AX10,1.48e-07,1.0336328608966846e-08,-2.0996771533494218e-08,-1.2683121528420485e-07,7.332788292799632e-08,1.008084693249744e-08,-1.1989332610918711e-09,-1.9439067034071e-09,1.5818114571996322e-09,1.7442677690201347e-09,3e-05,P,373.0,1,,,
AX10-1a,AX10-1,AX10,1.37e-07,8.283526090718176e-09,-1.9601854912810944e-08,-1.171360660647631e-07,6.829282034627474e-08,-4.728466825460154e-09,8.431395616395718e-10,-6.748890401816417e-09,1.4642443894347947e-09,1.2611739996591664e-09,3e-05,P,573.0,1,,,
AX10-1a,AX10-1,AX10,1.2099999999999998e-07,1.5337705755652813e-08,-1.944852124718561e-08,-1.0392225422031219e-07,5.884658103124235e-08,-1.8834223177021035e-09,2.135831995483773e-11,-1.5221612333860555e-08,1.2932377454132127e-09,1.1115431861402822e-09,3e-05,P,698.0,1,,,
AX10-1a,AX10-1,AX10,1.1e-07,3.490338209105927e-08,-1.1025234427352128e-08,-9.676724065195407e-08,5.113262502970816e-08,-2.6096092917932196e-09,-1.1088112639193931e-09,-3.478802320224116e-08,1.1756706776483754e-09,1.1555773969758393e-09,3e-05,P,748.0,1,,,
AX10-1a,AX10-1,AX10,9.95e-08,4.259619524298672e-08,-1.7466125651389088e-08,-8.584875030099813e-08,4.717177680018807e-08,6.4668253458577705e-09,-3.230335494192017e-09,-4.197833907766932e-08,1.0634475675092122e-09,8.443453048565605e-10,3e-05,P,793.0,1,,,
AX10-1a,AX10-1,AX10,8.64e-08,4.9016852618426246e-08,-1.690933589222833e-08,-7.503264077999708e-08,3.935907998497575e-08,3.853153934293647e-09,-2.6235358121169483e-09,-4.879469341247773e-08,9.234358777165421e-10,1.045919386497e-09,3e-05,P,813.0,1,,,
AX10-1a,AX10-1,AX10,7.52e-08,5.715248345576937e-08,-2.348601862474418e-08,-6.281621022050646e-08,3.402309014024606e-08,-1.0368391151802145e-09,-1.5364125616715373e-09,-5.712241912114334e-08,8.037312269014348e-10,8.375050390956972e-10,3e-05,P,828.0,1,,,
AX10-1a,AX10-1,AX10,6.34e-08,6.517576072026464e-08,-1.4410438028871401e-08,-5.492932263267189e-08,2.81898703603244e-08,-2.640219403905835e-10,-1.6602970557159093e-09,-6.51540750188886e-08,6.776138269355181e-10,1.206238115267233e-09,3e-05,P,835.0,1,,,
AX10-1a,AX10-1,AX10,4.84e-08,7.948588957026041e-08,-1.0781315698770798e-08,-4.19904522845306e-08,2.152034267255049e-08,-4.7612956905159925e-09,-1.200953886973489e-09,-7.933406843144041e-08,5.172950981652851e-10,9.670425719420452e-10,3e-05,P,839.0,1,,,
AX10-1a,AX10-1,AX10,1.18e-08,9.34532069155642e-08,-2.5118508443196598e-09,-1.0304026263944738e-08,5.1727795321111136e-09,-5.707616598687213e-09,-2.1077586401719244e-10,-9.32785107573057e-08,1.2611739996591662e-10,9.790130370235562e-10,3e-05,P,848.0,1,,,
AX11-1a,AX11-1,AX11,4.59e-07,0.0,-1.2616258216410406e-08,3.543056927086971e-08,4.5745656054947883e-07,0.0,0.0,0.0,3.924602480295304e-09,0.0,3e-05,ZI,273.0,1,,,
AX11-1a,AX11-1,AX11,4.59e-07,7.1011725186181214e-09,-1.2767409190607297e-08,4.542150478252916e-08,4.5656859305678297e-07,6.1348851550187726e-09,-3.5453961067134853e-09,4.690434099402556e-10,2.9434518602214774e-09,4.162669540917529e-09,3e-05,ZI,373.0,1,,,
AX11-1a,AX11-1,AX11,4.5700000000000003e-07,4.307830799934394e-09,3.321766396542027e-09,3.650006788887625e-08,4.55527947454505e-07,-3.532105886490738e-10,-1.8733626993465814e-09,-3.863050695710123e-09,2.9306263619198587e-09,4.1264334171625824e-09,3e-05,IZ,473.0,1,,,
AX11-1a,AX11-1,AX11,4.49e-07,9.3010510763105e-09,-1.7750485929815118e-09,4.065529681072133e-08,4.471520949785707e-07,2.692326785693497e-09,3.135106760308205e-09,-8.332588625669926e-09,2.879324368713384e-09,4.035866620273082e-09,3e-05,ZI,573.0,1,,,
AX11-1a,AX11-1,AX11,4.24e-07,1.5321827863578433e-08,1.026256431118815e-08,3.626713339401811e-08,4.223214117341663e-07,-5.0653168787691914e-09,2.684424345693167e-09,-1.4208970403622994e-08,2.719005639943151e-09,3.7823044676456615e-09,3e-05,IZ,673.0,1,,,
AX11-1a,AX11-1,AX11,4.2e-07,2.1792437695010436e-08,1.2052893010532245e-08,3.687587253321582e-08,4.1820437323752446e-07,-2.2714665472985588e-09,-1.0001624195425397e-08,-1.922806006514689e-08,2.6933546433399138e-09,3.7193945074694046e-09,3e-05,ZI,698.0,1,,,
AX11-1a,AX11-1,AX11,4.06e-07,3.330821322575626e-08,2.0264957572620338e-08,6.389516579331179e-09,4.0544359111035697e-07,-1.8663957736321768e-08,2.1376871030968466e-08,-1.743912655021977e-08,2.6035761552285837e-09,3.6057503372132357e-09,3e-05,IZ,723.0,1,,,
AX11-1a,AX11-1,AX11,3.98e-07,3.3313763858945444e-08,3.707624266765864e-09,2.5414840531291197e-08,3.971704160723272e-07,-4.1075500464590805e-09,4.3131310999830064e-11,-3.305953772749137e-08,2.5522741620221086e-09,3.463056731346171e-09,3e-05,ZI,748.0,1,,,
AX11-1a,AX11-1,AX11,3.7e-07,3.278392388145702e-08,-3.4581694153264367e-09,2.557717261415756e-08,3.6909869859613494e-07,6.436873927767902e-09,-5.158895376056304e-09,-3.172913672954394e-08,2.372717185799448e-09,3.2137023869850283e-09,3e-05,IZ,773.0,1,,,
AX11-1a,AX11-1,AX11,3.51e-07,7.15546332452176e-08,-7.734246053837828e-09,2.7700956606380504e-08,3.4981972277313085e-07,9.417945760763061e-09,-6.774537460853665e-09,-7.060788538609845e-08,2.2508749519340707e-09,2.879324368713384e-09,3e-05,ZI,793.0,1,,,
AX11-1a,AX11-1,AX11,3.05e-07,5.6250967707713456e-08,-6.182376801231978e-10,1.9672641963584428e-08,3.0436426357301457e-07,4.000498587615769e-10,1.1619985869605944e-09,-5.623754161988794e-08,1.955888490996842e-09,2.5249136056864056e-09,3e-05,IZ,803.0,1,,,
AX11-1a,AX11-1,AX11,2.67e-07,9.280270627544302e-08,-1.2343499693772935e-09,1.8584030883911983e-08,2.6634960141937303e-07,-1.9697352398765856e-09,3.1139916801300083e-09,-9.272952868933941e-08,1.712204023266088e-09,2.0472042551292364e-09,3e-05,ZI,813.0,1,,,
AX11-1a,AX11-1,AX11,1.93e-07,1.0674339876512229e-07,-1.378292434802315e-09,1.676449563775473e-08,1.9226557673170688e-07,1.1744604402601745e-11,8.468087052124182e-09,-1.0640697601037173e-07,1.2376605861061984e-09,1.3642624579328618e-09,3e-05,IZ,823.0,1,,,
AX11-1a,AX11-1,AX11,1.64e-07,1.3702528635325e-07,-2.35082088915633e-09,1.4676665208714567e-08,1.6332504137301915e-07,-4.0673648388920603e-10,4.944375031190832e-09,-1.3693544764294516e-07,1.0516908607327284e-09,1.0727707101327338e-09,3e-05,ZI,828.0,1,,,
AX11-1a,AX11-1,AX11,1.04e-07,1.4711518118288767e-07,-4.040915206841299e-09,1.0865693544667701e-08,1.0335186359270203e-07,-1.509768536374891e-09,8.365101396371997e-09,-1.46869405296232e-07,6.669259116841692e-10,7.342642582774209e-10,3e-05,IZ,833.0,1,,,
AX11-1a,AX11-1,AX11,1.0300000000000001e-07,1.798639258718767e-07,-3.260865382048851e-09,1.1008497038483309e-08,1.0235809567354143e-07,-2.597852313362337e-09,5.721374512933125e-09,-1.7975413449232447e-07,6.605131625333599e-10,8.339868411562036e-10,3e-05,ZI,835.0,1,,,
AX11-1a,AX11-1,AX11,7.089999999999999e-08,1.667775964041718e-07,-2.798846906327996e-09,8.563082877077576e-09,7.03253159796331e-08,1.9979736752723933e-09,9.073515172374843e-09,-1.6651860582518226e-07,4.5466391479238064e-10,7.746338195645396e-10,3e-05,IZ,837.0,1,,,
AX11-1a,AX11-1,AX11,7.07e-08,1.8059260765290052e-07,-2.501844480304955e-09,8.500538315979875e-09,7.014250938293359e-08,-1.892583006645856e-09,1.1824493786630716e-08,-1.8019514259581848e-07,4.5338136496221886e-10,8.493562182374414e-10,3e-05,ZI,839.0,1,,,
AX11-1a,AX11-1,AX11,3.96e-08,1.869304560622204e-07,-2.7908611919801944e-09,4.431812363046175e-09,3.9252135393961045e-08,-1.287315505934855e-10,6.54082381131409e-09,-1.8681594272354526e-07,2.53944866372049e-10,9.824733534110764e-10,3e-05,IZ,843.0,1,,,
AX11-1a,AX11-1,AX11,3.74e-08,1.9377245849755384e-07,-2.904171085857869e-09,4.241434897479341e-09,3.704505392511275e-08,4.7870051557109105e-09,8.208225217293152e-09,-1.9353933784274352e-07,2.398368182402685e-10,1.034974006788172e-09,3e-05,ZI,848.0,1,,,
AX11-1a,AX11-1,AX11,2.66e-08,1.922404008175734e-07,-1.8132226805159301e-09,2.3460360066803105e-09,2.6434226649671865e-08,2.435276931075297e-10,9.418280726516855e-09,-1.9200939661620857e-07,1.7057912741152787e-10,1.078096617822457e-09,3e-05,IZ,853.0,1,,,
AX11-1a,AX11-1,AX11,2.56e-08,1.9797402388436706e-07,-2.198394781361811e-09,2.8037167938671755e-09,2.53508625597842e-08,-2.0736066502435174e-09,1.4458640074304845e-08,-1.9743444992105535e-07,1.6416637826071857e-10,1.121486242411718e-09,3e-05,ZI,858.0,1,,,
AX11-1a,AX11-1,AX11,4.59e-07,6.059874008457516e-09,-1.2767409190607297e-08,4.542150478252916e-08,4.5656859305678297e-07,4.463509427012727e-09,-4.045426328004692e-09,-6.585456840903012e-10,2.9434518602214774e-09,2.872911619562575e-09,3e-05,P,373.0,1,,,
AX11-1a,AX11-1,AX11,4.49e-07,9.113654387113284e-09,-1.7750485929815118e-09,4.065529681072133e-08,4.471520949785707e-07,-3.5375349983139303e-09,-3.4687921508200303e-09,-7.64931522672864e-09,2.879324368713384e-09,3.522736866844587e-09,3e-05,P,573.0,1,,,
AX11-1a,AX11-1,AX11,4.2e-07,1.7214315072255255e-08,1.2052893010532245e-08,3.687587253321582e-08,4.1820437323752446e-07,-2.6502491001765515e-09,-1.8663333121343813e-10,-1.7008056653056163e-08,2.6933546433399138e-09,3.257676568611135e-09,3e-05,P,698.0,1,,,
AX11-1a,AX11-1,AX11,3.98e-07,2.8148252107860864e-08,3.707624266765864e-09,2.5414840531291197e-08,3.971704160723272e-07,2.3627238459001735e-09,-6.68704596611832e-11,-2.8048835289497014e-08,2.5522741620221086e-09,2.761757300948547e-09,3e-05,P,748.0,1,,,
AX11-1a,AX11-1,AX11,3.51e-07,5.4320546777639596e-08,-7.734246053837828e-09,2.7700956606380504e-08,3.4981972277313085e-07,8.145576814146194e-10,1.4566436376709379e-09,-5.4294902958916986e-08,2.2508749519340707e-09,1.821220758829847e-09,3e-05,P,793.0,1,,,
AX11-1a,AX11-1,AX11,2.67e-07,9.226534711388791e-08,-1.2343499693772935e-09,1.8584030883911983e-08,2.6634960141937303e-07,-2.4200334506642805e-09,3.5087498869579825e-09,-9.216683997173095e-08,1.712204023266088e-09,7.866305624992765e-10,3e-05,P,813.0,1,,,
AX11-1a,AX11-1,AX11,1.64e-07,1.420488834266834e-07,-2.35082088915633e-09,1.4676665208714567e-08,1.6332504137301915e-07,-1.8554705896918028e-09,6.952539940089121e-09,-1.4186650309371745e-07,1.0516908607327284e-09,4.670618964839455e-10,3e-05,P,828.0,1,,,
AX11-1a,AX11-1,AX11,1.0300000000000001e-07,1.6485027288750977e-07,-3.260865382048851e-09,1.1008497038483309e-08,1.0235809567354143e-07,-3.333453694490975e-10,1.1174316220839593e-08,-1.6447077554674505e-07,6.605131625333599e-10,8.242520241840246e-10,3e-05,P,835.0,1,,,
AX11-1a,AX11-1,AX11,7.07e-08,1.8253925355536756e-07,-2.501844480304955e-09,8.500538315979875e-09,7.014250938293359e-08,-4.8478115107090095e-09,8.60917350836959e-09,-1.8227166522422016e-07,4.5338136496221886e-10,9.362613760181603e-10,3e-05,P,839.0,1,,,
AX11-1a,AX11-1,AX11,3.74e-08,1.939099086163636e-07,-2.904171085857869e-09,4.241434897479341e-09,3.704505392511275e-08,-4.030161292709332e-09,1.5285323508664055e-08,-1.9326450616912748e-07,2.398368182402685e-10,1.0837546064867749e-09,3e-05,P,848.0,1,,,
AX11-2a,AX11-2,AX11,4.71e-07,0.0,-1.619814889167745e-07,-1.2073728082936232e-07,4.2547092293861465e-07,0.0,0.0,0.0,3.020404850031189e-09,0.0,3e-05,ZI,273.0,1,,,
AX11-2a,AX11-2,AX11,4.7e-07,4.393591016572897e-09,-1.6467221638054217e-07,-1.1107281243599459e-07,4.259646599072255e-07,4.354582653059736e-09,-3.5084563933060305e-10,4.670752358496348e-10,5.023320168133967e-09,7.096494036791727e-09,3e-05,ZI,373.0,1,,,
AX11-2a,AX11-2,AX11,4.6700000000000004e-07,4.789101138588456e-09,-1.5926435267426083e-07,-1.0621611964147114e-07,4.259600942524515e-07,8.667538303526482e-11,-1.1505793826557778e-09,-4.648025836611968e-09,4.991256422379921e-09,7.028537546836835e-09,3e-05,IZ,473.0,1,,,
AX11-2a,AX11-2,AX11,4.5800000000000005e-07,1.107419501542927e-08,-1.4681536140096022e-07,-1.1347180622221364e-07,4.187283114972928e-07,4.302775140902356e-09,1.7276648032966788e-09,-1.0056793507576909e-08,4.895065185117781e-09,6.840040308935547e-09,3e-05,ZI,573.0,1,,,
AX11-2a,AX11-2,AX11,4.25e-07,2.8164649969208743e-08,-1.2094134972547606e-07,-1.1968144022972768e-07,3.8945416006395187e-07,-1.4933966122802545e-08,1.3524008960407234e-08,-1.9680582952998643e-08,4.542363981823268e-09,6.296706151324741e-09,3e-05,IZ,673.0,1,,,
AX11-2a,AX11-2,AX11,4.19e-07,3.217269426479479e-08,-1.2774519123980867e-07,-1.0871967948065636e-07,3.839559836865784e-07,1.2188875970369673e-08,-1.3477697746027045e-08,-2.6549297962500664e-08,4.478236490315175e-09,6.154476168531593e-09,3e-05,ZI,698.0,1,,,
AX11-2a,AX11-2,AX11,4.03e-07,2.602067755338668e-08,-1.171689950347054e-07,-1.1554432319324691e-07,3.6787217342491627e-07,-7.328227347545195e-09,2.6571353884478325e-09,-2.482563948436113e-08,4.307229846293593e-09,5.9347578792787076e-09,3e-05,IZ,723.0,1,,,
AX11-2a,AX11-2,AX11,3.96e-07,4.621431265299751e-08,-1.2211955880394843e-07,-1.1073125412399515e-07,3.6005749918263914e-07,6.024796304210339e-09,-5.769464485008106e-09,-4.545522855555794e-08,4.232414439534151e-09,5.6841323754122455e-09,3e-05,ZI,748.0,1,,,
AX11-2a,AX11-2,AX11,3.63e-07,4.424335885629241e-08,-1.1124586359688552e-07,-1.0893999835304201e-07,3.2791071130937816e-07,-1.472036064123428e-09,3.828856441400002e-09,-4.405278391956333e-08,3.879713236239638e-09,5.193249112193721e-09,3e-05,IZ,773.0,1,,,
AX11-2a,AX11-2,AX11,3.37e-07,8.3567015336875e-08,-9.359860755141225e-08,-1.0805318798644143e-07,3.0517668526675405e-07,4.772079775643801e-09,9.05440499286049e-09,-8.293787468433016e-08,3.6018274397045682e-09,4.542678321395412e-09,3e-05,ZI,793.0,1,,,
AX11-2a,AX11-2,AX11,2.94e-07,7.182469199213773e-08,-8.648644649074967e-08,-9.177718763850408e-08,2.6558057610181045e-07,-3.3138811177537577e-09,4.144718444743613e-09,-7.162838739436098e-08,3.142247083896567e-09,3.9961513406928095e-09,3e-05,IZ,803.0,1,,,
AX11-2a,AX11-2,AX11,2.57e-07,1.0525398756210214e-07,-7.405928590210826e-08,-8.110526702022189e-08,2.3234921526282003e-07,-4.262445956520376e-09,1.5618134392133924e-08,-1.0400147753902412e-07,2.7467942195966584e-09,3.2584121563697796e-09,3e-05,ZI,813.0,1,,,
AX11-2a,AX11-2,AX11,1.8600000000000002e-07,1.170649289059986e-07,-6.231567873460147e-08,-5.3034799610790995e-08,1.670331290914745e-07,3.7272190755995596e-10,1.7559733747566395e-08,-1.1573985661327177e-07,1.9879522367508896e-09,2.1987618675082117e-09,3e-05,IZ,823.0,1,,,
AX11-2a,AX11-2,AX11,1.58e-07,1.4424048478027832e-07,-5.20870491817554e-08,-4.21792607636286e-08,1.4307987024376008e-07,-4.833224971638327e-10,1.7441521601477154e-08,-1.4318127382181876e-07,1.688690609713121e-09,1.7992434739316416e-09,3e-05,ZI,828.0,1,,,
AX11-2a,AX11-2,AX11,1.0300000000000001e-07,1.5147276641972218e-07,-3.574262867798593e-08,-2.5968539797260806e-08,9.304353516491998e-08,-6.907276609898333e-09,1.9974486508123538e-08,-1.4999102768304128e-07,1.1008552708889332e-09,1.3394887496578273e-09,3e-05,IZ,833.0,1,,,
AX11-2a,AX11-2,AX11,1.0300000000000001e-07,1.7736532714880883e-07,-3.627183944113122e-08,-2.4650316629505457e-08,9.319718640400002e-08,-1.5527235858378145e-10,2.2677494774151086e-08,-1.759095403776242e-07,1.1008552708889332e-09,1.4647186376316448e-09,3e-05,ZI,835.0,1,,,
AX11-2a,AX11-2,AX11,7.58e-08,1.6819463821793733e-07,-2.8828638114231618e-08,-1.7459243835852234e-08,6.78949514261475e-08,-2.2465497731863625e-09,1.870735231134594e-08,-1.671359455918403e-07,8.101439760522441e-10,1.375449568900521e-09,3e-05,IZ,837.0,1,,,
AX11-2a,AX11-2,AX11,7.54e-08,1.8091016714244333e-07,-2.950131065146631e-08,-1.542291249547941e-08,6.765328107344436e-08,3.1489564702284963e-09,2.434269227566136e-08,-1.7923728959518397e-07,8.058688099517045e-10,1.4697403019267328e-09,3e-05,ZI,839.0,1,,,
AX11-2a,AX11-2,AX11,4.32e-08,1.8702456055836178e-07,-1.8771540523690193e-08,-7.852305497865743e-09,3.810788061196325e-08,-2.8936477400605034e-09,1.6168792084591202e-08,-1.8630186047737161e-07,4.6171793885827104e-10,1.6683503632372558e-09,3e-05,IZ,843.0,1,,,
